id,displayable_name,type,name,state,country
2369866,"Brookhaven, PA",Town,Brookhaven,PA,US
2370527,"Brownstown, PA",Town,Brownstown,PA,US
2370554,"Brownsville, PA",Town,Brownsville,PA,US
2372495,"Bushkill, PA",Town,Bushkill,PA,US
2373592,"Cambridge Springs, PA",Town,Cambridge Springs,PA,US
2375185,"Carmichaels, PA",Town,Carmichaels,PA,US
2376263,"Catawissa, PA",Town,Catawissa,PA,US
2377347,"Center Valley, PA",Town,Center Valley,PA,US
2377541,"Central, PA",Town,Central,PA,US
2377567,"Central City, PA",Town,Central City,PA,US
2377641,"Centralia, PA",Town,Centralia,PA,US
2377658,"Centre Hall, PA",Town,Centre Hall,PA,US
2377752,"Chadds Ford, PA",Town,Chadds Ford,PA,US
2378272,"Charleroi, PA",Town,Charleroi,PA,US
2378839,"Cheltenham, PA",Town,Cheltenham,PA,US
2379124,"Cherry Tree, PA",Town,Cherry Tree,PA,US
2379278,"Chester, PA",Town,Chester,PA,US
2379308,"Chester Springs, PA",Town,Chester Springs,PA,US
2379498,"Cheswick, PA",Town,Cheswick,PA,US
2379735,"Childs, PA",Town,Childs,PA,US
2380568,"Clairton, PA",Town,Clairton,PA,US
2380787,"Clarks Green, PA",Town,Clarks Green,PA,US
2382273,"Coalport, PA",Town,Coalport,PA,US
2382456,"Cochranton, PA",Town,Cochranton,PA,US
2382457,"Cochranville, PA",Town,Cochranville,PA,US
2384309,"Conshohocken, PA",Town,Conshohocken,PA,US
2384416,"Conyngham, PA",Town,Conyngham,PA,US
2385341,"Corsica, PA",Town,Corsica,PA,US
2385702,"Coudersport, PA",Town,Coudersport,PA,US
2386637,"Cranberry, PA",Town,Cranberry,PA,US
2387868,"Croydon, PA",Town,Croydon,PA,US
2388828,"Daisytown, PA",Town,Daisytown,PA,US
2388933,"Dallas, PA",Town,Dallas,PA,US
2389040,"Dallastown, PA",Town,Dallastown,PA,US
2389110,"Damascus, PA",Town,Damascus,PA,US
2389340,"Danville, PA",Town,Danville,PA,US
2389776,"Dawson, PA",Town,Dawson,PA,US
2390391,"Deer Lake, PA",Town,Deer Lake,PA,US
2390786,"Delaware Water Gap, PA",Town,Delaware Water Gap,PA,US
2390916,"Delmont, PA",Town,Delmont,PA,US
2390982,"Delta, PA",Town,Delta,PA,US
2391275,"Denver, PA",Town,Denver,PA,US
2392010,"Dickson City, PA",Town,Dickson City,PA,US
2392913,"Donora, PA",Town,Donora,PA,US
2393030,"Dormont, PA",Town,Dormont,PA,US
2393049,"Dorrance, PA",Town,Dorrance,PA,US
2393303,"Douglassville, PA",Town,Douglassville,PA,US
2393358,"Dover, PA",Town,Dover,PA,US
2393663,"Dresher, PA",Town,Dresher,PA,US
2393705,"Drexel Hill, PA",Town,Drexel Hill,PA,US
2393824,"Drums, PA",Town,Drums,PA,US
2393964,"Dublin, PA",Town,Dublin,PA,US
2394344,"Duncannon, PA",Town,Duncannon,PA,US
2394351,"Duncansville, PA",Town,Duncansville,PA,US
2394514,"Dunmore, PA",Town,Dunmore,PA,US
2394631,"Dupont, PA",Town,Dupont,PA,US
2394775,"Duryea, PA",Town,Duryea,PA,US
2395144,"Eagleville, PA",Town,Eagleville,PA,US
2395645,"East Greenville, PA",Town,East Greenville,PA,US
2396025,"East Petersburg, PA",Town,East Petersburg,PA,US
2396360,"East York, PA",Town,East York,PA,US
2396762,"Ebensburg, PA",Town,Ebensburg,PA,US
2397582,"Effort, PA",Town,Effort,PA,US
2398348,"Elizabethtown, PA",Town,Elizabethtown,PA,US
2398725,"Elliottsburg, PA",Town,Elliottsburg,PA,US
2398862,"Ellwood City, PA",Town,Ellwood City,PA,US
2399213,"Elverson, PA",Town,Elverson,PA,US
2399546,"Emporium, PA",Town,Emporium,PA,US
2400695,"Evans City, PA",Town,Evans City,PA,US
2400844,"Everett, PA",Town,Everett,PA,US
2401165,"Factoryville, PA",Town,Factoryville,PA,US
2401400,"Fairfield, PA",Town,Fairfield,PA,US
2402240,"Fannettsburg, PA",Town,Fannettsburg,PA,US
2402559,"Farrell, PA",Town,Farrell,PA,US
2402763,"Feasterville, PA",Town,Feasterville,PA,US
2404608,"Flourtown, PA",Town,Flourtown,PA,US
2404744,"Fogelsville, PA",Town,Fogelsville,PA,US
2404802,"Folsom, PA",Town,Folsom,PA,US
2406118,"Forty Fort, PA",Town,Forty Fort,PA,US
2406276,"Fountain Hill, PA",Town,Fountain Hill,PA,US
2406689,"Foxburg, PA",Town,Foxburg,PA,US
2407097,"Frazer, PA",Town,Frazer,PA,US
2407283,"Freeland, PA",Town,Freeland,PA,US
2407606,"Friedens, PA",Town,Friedens,PA,US
2407726,"Friendsville, PA",Town,Friendsville,PA,US
2408463,"Galeton, PA",Town,Galeton,PA,US
2408679,"Gap, PA",Town,Gap,PA,US
2408898,"Gardners, PA",Town,Gardners,PA,US
2410160,"Gilbertsville, PA",Town,Gilbertsville,PA,US
2410836,"Glen Hope, PA",Town,Glen Hope,PA,US
2410860,"Glen Mills, PA",Town,Glen Mills,PA,US
2413184,"Grantville, PA",Town,Grantville,PA,US
2414516,"Greentown, PA",Town,Greentown,PA,US
2414594,"Greenville, PA",Town,Greenville,PA,US
2416268,"Halifax, PA",Town,Halifax,PA,US
2416313,"Hallam, PA",Town,Hallam,PA,US
2416523,"Hamburg, PA",Town,Hamburg,PA,US
2416580,"Hamilton, PA",Town,Hamilton,PA,US
2417645,"Harleysville, PA",Town,Harleysville,PA,US
2418464,"Harveys Lake, PA",Town,Harveys Lake,PA,US
2418642,"Hatfield, PA",Town,Hatfield,PA,US
2418781,"Haverford, PA",Town,Haverford,PA,US
2418900,"Hawley, PA",Town,Hawley,PA,US
2419664,"Hegins, PA",Town,Hegins,PA,US
2419789,"Hellertown, PA",Town,Hellertown,PA,US
2420690,"Hickory, PA",Town,Hickory,PA,US
2421660,"Highspire, PA",Town,Highspire,PA,US
2423633,"Holtwood, PA",Town,Holtwood,PA,US
2423761,"Homestead, PA",Town,Homestead,PA,US
2423870,"Honey Brook, PA",Town,Honey Brook,PA,US
2424064,"Hookstown, PA",Town,Hookstown,PA,US
2425397,"Hughestown, PA",Town,Hughestown,PA,US
2425402,"Hughesville, PA",Town,Hughesville,PA,US
2425586,"Hunlock Creek, PA",Town,Hunlock Creek,PA,US
2425792,"Huntingdon, PA",Town,Huntingdon,PA,US
2427026,"Indiana, PA",Town,Indiana,PA,US
2428420,"Jacobus, PA",Town,Jacobus,PA,US
2428610,"Jamison, PA",Town,Jamison,PA,US
2428788,"Jeannette, PA",Town,Jeannette,PA,US
2429254,"Jessup, PA",Town,Jessup,PA,US
2429342,"Jim Thorpe, PA",Town,Jim Thorpe,PA,US
2430593,"Kane, PA",Town,Kane,PA,US
2431382,"Kempton, PA",Town,Kempton,PA,US
2432382,"Kimberton, PA",Town,Kimberton,PA,US
2432965,"Kintnersville, PA",Town,Kintnersville,PA,US
2433927,"Kresgeville, PA",Town,Kresgeville,PA,US
2434009,"Kulpsville, PA",Town,Kulpsville,PA,US
2434435,"Lackawaxen, PA",Town,Lackawaxen,PA,US
2434581,"Lafayette Hill, PA",Town,Lafayette Hill,PA,US
2434728,"Lake Ariel, PA",Town,Lake Ariel,PA,US
2434789,"Lake City, PA",Town,Lake City,PA,US
2436440,"Lansford, PA",Town,Lansford,PA,US
2437825,"Leechburg, PA",Town,Leechburg,PA,US
2437930,"Leesport, PA",Town,Leesport,PA,US
2438717,"Lewisberry, PA",Town,Lewisberry,PA,US
2438773,"Lewistown, PA",Town,Lewistown,PA,US
2439228,"Ligonier, PA",Town,Ligonier,PA,US
2439812,"Linglestown, PA",Town,Linglestown,PA,US
2440474,"Littlestown, PA",Town,Littlestown,PA,US
2443052,"Lumberville, PA",Town,Lumberville,PA,US
2443235,"Luzerne, PA",Town,Luzerne,PA,US
2444784,"Manheim, PA",Town,Manheim,PA,US
2444988,"Mansfield, PA",Town,Mansfield,PA,US
2445155,"Maple Glen, PA",Town,Maple Glen,PA,US
2445553,"Marcus Hook, PA",Town,Marcus Hook,PA,US
2445635,"Marianna, PA",Town,Marianna,PA,US
2445679,"Marietta, PA",Town,Marietta,PA,US
2446392,"Martinsburg, PA",Town,Martinsburg,PA,US
2446567,"Marysville, PA",Town,Marysville,PA,US
2447678,"Mcconnellsburg, PA",Town,Mcconnellsburg,PA,US
2448117,"Mckees Rocks, PA",Town,Mckees Rocks,PA,US
2448316,"Mcmurray, PA",Town,Mcmurray,PA,US
2448788,"Meadville, PA",Town,Meadville,PA,US
2448792,"Meadville, PA",Town,Meadville,PA,US
2448938,"Media, PA",Town,Media,PA,US
2449520,"Mercersburg, PA",Town,Mercersburg,PA,US
2449796,"Mertztown, PA",Town,Mertztown,PA,US
2450002,"Meyersdale, PA",Town,Meyersdale,PA,US
2450407,"Middletown, PA",Town,Middletown,PA,US
2450823,"Mifflintown, PA",Town,Mifflintown,PA,US
2450977,"Milford, PA",Town,Milford,PA,US
2451103,"Mill Hall, PA",Town,Mill Hall,PA,US
2451474,"Millheim, PA",Town,Millheim,PA,US
2452016,"Minersville, PA",Town,Minersville,PA,US
2452822,"Monaca, PA",Town,Monaca,PA,US
2452884,"Monessen, PA",Town,Monessen,PA,US
2452985,"Monongahela, PA",Town,Monongahela,PA,US
2453500,"Montoursville, PA",Town,Montoursville,PA,US
2453567,"Montrose, PA",Town,Montrose,PA,US
2453880,"Moosic, PA",Town,Moosic,PA,US
2454487,"Moscow, PA",Town,Moscow,PA,US
2454790,"Mount Bethel, PA",Town,Mount Bethel,PA,US
2454947,"Mount Gretna, PA",Town,Mount Gretna,PA,US
2455003,"Mount Holly Springs, PA",Town,Mount Holly Springs,PA,US
2455087,"Mount Lebanon, PA",Town,Mount Lebanon,PA,US
2455399,"Mount Pocono, PA",Town,Mount Pocono,PA,US
2455509,"Mount Union, PA",Town,Mount Union,PA,US
2456299,"Muncy, PA",Town,Muncy,PA,US
2456563,"Murrysville, PA",Town,Murrysville,PA,US
2457400,"Nazareth, PA",Town,Nazareth,PA,US
2457975,"New Albany, PA",Town,New Albany,PA,US
2458146,"New Castle, PA",Town,New Castle,PA,US
2458202,"New Cumberland, PA",Town,New Cumberland,PA,US
2458534,"New Hope, PA",Town,New Hope,PA,US
2458751,"New Milford, PA",Town,New Milford,PA,US
2458834,"New Oxford, PA",Town,New Oxford,PA,US
2459045,"New Tripoli, PA",Town,New Tripoli,PA,US
2459094,"New Wilmington, PA",Town,New Wilmington,PA,US
2459577,"Newport, PA",Town,Newport,PA,US
2459747,"Newtown, PA",Town,Newtown,PA,US
2460702,"North Braddock, PA",Town,North Braddock,PA,US
2460904,"North East, PA",Town,North East,PA,US
2461770,"North Wales, PA",Town,North Wales,PA,US
2461847,"Northampton, PA",Town,Northampton,PA,US
2462044,"Northumberland, PA",Town,Northumberland,PA,US
2462392,"Nottingham, PA",Town,Nottingham,PA,US
2462457,"Noxen, PA",Town,Noxen,PA,US
2463401,"Oakdale, PA",Town,Oakdale,PA,US
2463734,"Oakmont, PA",Town,Oakmont,PA,US
2463745,"Oakmont, PA",Town,Oakmont,PA,US
2464815,"Old Forge, PA",Town,Old Forge,PA,US
2465350,"Oliver, PA",Town,Oliver,PA,US
2465500,"Olyphant, PA",Town,Olyphant,PA,US
2466120,"Orefield, PA",Town,Orefield,PA,US
2466416,"Orson, PA",Town,Orson,PA,US
2466468,"Orwigsburg, PA",Town,Orwigsburg,PA,US
2467179,"Oxford, PA",Town,Oxford,PA,US
2467844,"Palmyra, PA",Town,Palmyra,PA,US
2468126,"Paradise, PA",Town,Paradise,PA,US
2469445,"Paxtonville, PA",Town,Paxtonville,PA,US
2470109,"Pen Argyl, PA",Town,Pen Argyl,PA,US
2470269,"Penndel, PA",Town,Penndel,PA,US
2470648,"Perkiomenville, PA",Town,Perkiomenville,PA,US
2470748,"Perryopolis, PA",Town,Perryopolis,PA,US
2471322,"Phillipsburg, PA",Town,Phillipsburg,PA,US
2472131,"Pine Grove, PA",Town,Pine Grove,PA,US
2473057,"Pipersville, PA",Town,Pipersville,PA,US
2473354,"Plainfield, PA",Town,Plainfield,PA,US
2473679,"Pleasant Gap, PA",Town,Pleasant Gap,PA,US
2474398,"Plymouth, PA",Town,Plymouth,PA,US
2474479,"Pocono Manor, PA",Town,Pocono Manor,PA,US
2475431,"Port Matilda, PA",Town,Port Matilda,PA,US
2475543,"Portage, PA",Town,Portage,PA,US
2476005,"Pottsville, PA",Town,Pottsville,PA,US
2478110,"Radnor, PA",Town,Radnor,PA,US
2478695,"Rankin, PA",Town,Rankin,PA,US
2480831,"Richland, PA",Town,Richland,PA,US
2481394,"Riegelsville, PA",Town,Riegelsville,PA,US
2482746,"Robesonia, PA",Town,Robesonia,PA,US
2484231,"Romania, PA",Town,Romania,PA,US
2484835,"Roseto, PA",Town,Roseto,PA,US
2485246,"Rouzerville, PA",Town,Rouzerville,PA,US
2485942,"Russell, PA",Town,Russell,PA,US
2485992,"Russellton, PA",Town,Russellton,PA,US
2486474,"Saegertown, PA",Town,Saegertown,PA,US
2486492,"Sagamore, PA",Town,Sagamore,PA,US
2486683,"St. Clair, PA",Town,St. Clair,PA,US
2487176,"St. Peters, PA",Town,St. Peters,PA,US
2487659,"Saltsburg, PA",Town,Saltsburg,PA,US
2488647,"Sandy Lake, PA",Town,Sandy Lake,PA,US
2489593,"Schaefferstown, PA",Town,Schaefferstown,PA,US
2489809,"Schwenksville, PA",Town,Schwenksville,PA,US
2489822,"Sciota, PA",Town,Sciota,PA,US
2490662,"Selinsgrove, PA",Town,Selinsgrove,PA,US
2491189,"Shade Gap, PA",Town,Shade Gap,PA,US
2491552,"Shamokin, PA",Town,Shamokin,PA,US
2491752,"Sharon, PA",Town,Sharon,PA,US
2492278,"Shenandoah, PA",Town,Shenandoah,PA,US
2492960,"Shirleysburg, PA",Town,Shirleysburg,PA,US
2493019,"Shoemakersville, PA",Town,Shoemakersville,PA,US
2493233,"Shrewsbury, PA",Town,Shrewsbury,PA,US
2494088,"Sinking Spring, PA",Town,Sinking Spring,PA,US
2494716,"Slippery Rock, PA",Town,Slippery Rock,PA,US
2494828,"Smethport, PA",Town,Smethport,PA,US
2495585,"Solebury, PA",Town,Solebury,PA,US
2495861,"Souderton, PA",Town,Souderton,PA,US
2496954,"Southampton, PA",Town,Southampton,PA,US
2496994,"Southeastern, PA",Town,Southeastern,PA,US
2497887,"Spring Grove, PA",Town,Spring Grove,PA,US
2498227,"Springdale, PA",Town,Springdale,PA,US
2498317,"Springfield, PA",Town,Springfield,PA,US
2498522,"Springville, PA",Town,Springville,PA,US
2499945,"Stillwater, PA",Town,Stillwater,PA,US
2500808,"Strausstown, PA",Town,Strausstown,PA,US
2501300,"Sugar Grove, PA",Town,Sugar Grove,PA,US
2502975,"Swarthmore, PA",Town,Swarthmore,PA,US
2503198,"Swissvale, PA",Town,Swissvale,PA,US
2503820,"Tamaqua, PA",Town,Tamaqua,PA,US
2504020,"Tannersville, PA",Town,Tannersville,PA,US
2504117,"Tarentum, PA",Town,Tarentum,PA,US
2504212,"Tatamy, PA",Town,Tatamy,PA,US
2504658,"Temple, PA",Town,Temple,PA,US
2505831,"Thompsontown, PA",Town,Thompsontown,PA,US
2506636,"Tionesta, PA",Town,Tionesta,PA,US
2507223,"Topton, PA",Town,Topton,PA,US
2507656,"Transfer, PA",Town,Transfer,PA,US
2507912,"Trevorton, PA",Town,Trevorton,PA,US
2508099,"Trooper, PA",Town,Trooper,PA,US
2508213,"Troy, PA",Town,Troy,PA,US
2508891,"Turtle Creek, PA",Town,Turtle Creek,PA,US
2509433,"Tyrone, PA",Town,Tyrone,PA,US
2509790,"Union Dale, PA",Town,Union Dale,PA,US
2510152,"University Park, PA",Town,University Park,PA,US
2510231,"Upper Black Eddy, PA",Town,Upper Black Eddy,PA,US
2510244,"Upper Darby, PA",Town,Upper Darby,PA,US
2510681,"Valencia, PA",Town,Valencia,PA,US
2511284,"Vanderbilt, PA",Town,Vanderbilt,PA,US
2513674,"Wallingford, PA",Town,Wallingford,PA,US
2514280,"Warfordsburg, PA",Town,Warfordsburg,PA,US
2514311,"Warminster, PA",Town,Warminster,PA,US
2514375,"Warren, PA",Town,Warren,PA,US
2514469,"Warrington, PA",Town,Warrington,PA,US
2514603,"Washington, PA",Town,Washington,PA,US
2515363,"Watsontown, PA",Town,Watsontown,PA,US
2515666,"Waynesburg, PA",Town,Waynesburg,PA,US
2516498,"Wernersville, PA",Town,Wernersville,PA,US
2516849,"West Conshohocken, PA",Town,West Conshohocken,PA,US
2517412,"West Middlesex, PA",Town,West Middlesex,PA,US
2517623,"West Pottsgrove, PA",Town,West Pottsgrove,PA,US
2517636,"West Reading, PA",Town,West Reading,PA,US
2518780,"Wexford, PA",Town,Wexford,PA,US
2519656,"Whitehall, PA",Town,Whitehall,PA,US
2519657,"Whitehall, PA",Town,Whitehall,PA,US
2520600,"Wilkinsburg, PA",Town,Wilkinsburg,PA,US
2521726,"Windber, PA",Town,Windber,PA,US
2522741,"Womelsdorf, PA",Town,Womelsdorf,PA,US
2523459,"Woodlyn, PA",Town,Woodlyn,PA,US
2523902,"Woolrich, PA",Town,Woolrich,PA,US
2523978,"Wormleysburg, PA",Town,Wormleysburg,PA,US
2524168,"Wrightstown, PA",Town,Wrightstown,PA,US
2524315,"Wyncote, PA",Town,Wyncote,PA,US
2524324,"Wyndmoor, PA",Town,Wyndmoor,PA,US
2524350,"Wynnewood, PA",Town,Wynnewood,PA,US
2524862,"York Haven, PA",Town,York Haven,PA,US
2525236,"Zelienople, PA",Town,Zelienople,PA,US
22664131,"Scott, PA",Town,Scott,PA,US
23417952,"North Versailles, PA",Town,North Versailles,PA,US
23417994,"Back Mountain, PA",Town,Back Mountain,PA,US
23417996,"East Norriton, PA",Town,East Norriton,PA,US
23509244,"Smithmill, PA",Town,Smithmill,PA,US
23509251,"Shavertown, PA",Town,Shavertown,PA,US
26342963,"Upper Dublin, PA",Town,Upper Dublin,PA,US
28339920,"Falls, PA",Town,Falls,PA,US
28340018,"Lower Chichester, PA",Town,Lower Chichester,PA,US
28744498,"Fawn, PA",Town,Fawn,PA,US
28744541,"Venango, PA",Town,Venango,PA,US
28744574,"South Woodbury, PA",Town,South Woodbury,PA,US
28744766,"Donegal, PA",Town,Donegal,PA,US
28744824,"Clearfield, PA",Town,Clearfield,PA,US
28744923,"Clearfield, PA",Town,Clearfield,PA,US
28744932,"Indiana, PA",Town,Indiana,PA,US
28745157,"Plymouth, PA",Town,Plymouth,PA,US
28745159,"Lower Merion, PA",Town,Lower Merion,PA,US
28745197,"Sadsbury, PA",Town,Sadsbury,PA,US
28745202,"Franklin, PA",Town,Franklin,PA,US
28745249,"Hopewell, PA",Town,Hopewell,PA,US
28745285,"Palmyra, PA",Town,Palmyra,PA,US
28745349,"Southampton, PA",Town,Southampton,PA,US
28745486,"Plainfield, PA",Town,Plainfield,PA,US
28745487,"Bushkill, PA",Town,Bushkill,PA,US
28745492,"Schuylkill, PA",Town,Schuylkill,PA,US
28745493,"Upper Macungie, PA",Town,Upper Macungie,PA,US
28745505,"Lower Macungie, PA",Town,Lower Macungie,PA,US
28745554,"Cumberland, PA",Town,Cumberland,PA,US
28745571,"Smithfield, PA",Town,Smithfield,PA,US
28745621,"Schuylkill, PA",Town,Schuylkill,PA,US
55864817,"Jefferson Twp, PA",Town,Jefferson Twp,PA,US
2351805,"Acton, CA",Town,Acton,CA,US
2352042,"Adelaida, CA",Town,Adelaida,CA,US
2352086,"Adin, CA",Town,Adin,CA,US
2352266,"Agoura, CA",Town,Agoura,CA,US
2352285,"Agua Dulce, CA",Town,Agua Dulce,CA,US
2352294,"Aguanga, CA",Town,Aguanga,CA,US
2352322,"Ahwahnee, CA",Town,Ahwahnee,CA,US
2352572,"Alamo, CA",Town,Alamo,CA,US
2353709,"Alpine, CA",Town,Alpine,CA,US
2354004,"Alturas, CA",Town,Alturas,CA,US
2354567,"Anderson, CA",Town,Anderson,CA,US
2354748,"Angelus Oaks, CA",Town,Angelus Oaks,CA,US
2355002,"Antelope, CA",Town,Antelope,CA,US
2355183,"Anza, CA",Town,Anza,CA,US
2355306,"Applegate, CA",Town,Applegate,CA,US
2356150,"Arnold, CA",Town,Arnold,CA,US
2356184,"Aromas, CA",Town,Aromas,CA,US
2357006,"Atlanta, CA",Town,Atlanta,CA,US
2357242,"Auberry, CA",Town,Auberry,CA,US
2357681,"Avalon, CA",Town,Avalon,CA,US
2357759,"Avery, CA",Town,Avery,CA,US
2358197,"Badger, CA",Town,Badger,CA,US
2358405,"Baker, CA",Town,Baker,CA,US
2358551,"Balboa, CA",Town,Balboa,CA,US
2359019,"Banning, CA",Town,Banning,CA,US
2359849,"Bass Lake, CA",Town,Bass Lake,CA,US
2360224,"Bay Point, CA",Town,Bay Point,CA,US
2362455,"Ben Lomond, CA",Town,Ben Lomond,CA,US
2363934,"Big Bend, CA",Town,Big Bend,CA,US
2364058,"Big Pine, CA",Town,Big Pine,CA,US
2364159,"Big Sur, CA",Town,Big Sur,CA,US
2364651,"Bishop, CA",Town,Bishop,CA,US
2365629,"Bloomington, CA",Town,Bloomington,CA,US
2365822,"Blue Lake, CA",Town,Blue Lake,CA,US
2366127,"Blythe, CA",Town,Blythe,CA,US
2366234,"Bodega Bay, CA",Town,Bodega Bay,CA,US
2366424,"Bolinas, CA",Town,Bolinas,CA,US
2366800,"Bonsall, CA",Town,Bonsall,CA,US
2366904,"Boonville, CA",Town,Boonville,CA,US
2367032,"Borrego Springs, CA",Town,Borrego Springs,CA,US
2367687,"Boyes Hot Springs, CA",Town,Boyes Hot Springs,CA,US
2368316,"Brawley, CA",Town,Brawley,CA,US
2368939,"Bridgeport, CA",Town,Bridgeport,CA,US
2369296,"Brisbane, CA",Town,Brisbane,CA,US
2372143,"Burney, CA",Town,Burney,CA,US
2373054,"Cahuilla, CA",Town,Cahuilla,CA,US
2373317,"Calistoga, CA",Town,Calistoga,CA,US
2373531,"Cambria, CA",Town,Cambria,CA,US
2373747,"Camino, CA",Town,Camino,CA,US
2374071,"Campbellville, CA",Town,Campbellville,CA,US
2374112,"Camptonville, CA",Town,Camptonville,CA,US
2374484,"Cantil, CA",Town,Cantil,CA,US
2374696,"Capistrano Beach, CA",Town,Capistrano Beach,CA,US
2375156,"Carmel Valley, CA",Town,Carmel Valley,CA,US
2375991,"Caspar, CA",Town,Caspar,CA,US
2376052,"Castaic Junction, CA",Town,Castaic Junction,CA,US
2376313,"Catheys Valley, CA",Town,Catheys Valley,CA,US
2376496,"Cayucos, CA",Town,Cayucos,CA,US
2377523,"Central, CA",Town,Central,CA,US
2377711,"Ceres, CA",Town,Ceres,CA,US
2381837,"Clio, CA",Town,Clio,CA,US
2382024,"Cloverdale, CA",Town,Cloverdale,CA,US
2382345,"Cobb, CA",Town,Cobb,CA,US
2382956,"Colfax, CA",Town,Colfax,CA,US
2383257,"Coloma, CA",Town,Coloma,CA,US
2383517,"Colton, CA",Town,Colton,CA,US
2383709,"Colusa, CA",Town,Colusa,CA,US
2384842,"Copperopolis, CA",Town,Copperopolis,CA,US
2385173,"Corning, CA",Town,Corning,CA,US
2385256,"Corona del Mar, CA",Town,Corona del Mar,CA,US
2385261,"Coronado, CA",Town,Coronado,CA,US
2385615,"Cottonwood, CA",Town,Cottonwood,CA,US
2385730,"Coulterville, CA",Town,Coulterville,CA,US
2386184,"Covelo, CA",Town,Covelo,CA,US
2386992,"Crescent City, CA",Town,Crescent City,CA,US
2387091,"Crestline, CA",Town,Crestline,CA,US
2388095,"Cudahy, CA",Town,Cudahy,CA,US
2388555,"Cutten, CA",Town,Cutten,CA,US
2388573,"Cuyama, CA",Town,Cuyama,CA,US
2390154,"Death Valley Junction, CA",Town,Death Valley Junction,CA,US
2390684,"Del Mar, CA",Town,Del Mar,CA,US
2390746,"Delano, CA",Town,Delano,CA,US
2391503,"Descanso, CA",Town,Descanso,CA,US
2391516,"Desert, CA",Town,Desert,CA,US
2392213,"Dinuba, CA",Town,Dinuba,CA,US
2392394,"Dixon, CA",Town,Dixon,CA,US
2393452,"Downieville, CA",Town,Downieville,CA,US
2394595,"Dunsmuir, CA",Town,Dunsmuir,CA,US
2394731,"Durham, CA",Town,Durham,CA,US
2394797,"Dutch Flat, CA",Town,Dutch Flat,CA,US
2395734,"East Irvine, CA",Town,East Irvine,CA,US
2396024,"East Petaluma, CA",Town,East Petaluma,CA,US
2397765,"El Dorado, CA",Town,El Dorado,CA,US
2397775,"El Granada, CA",Town,El Granada,CA,US
2397793,"El Mirage, CA",Town,El Mirage,CA,US
2398358,"Elk, CA",Town,Elk,CA,US
2399214,"Elverta, CA",Town,Elverta,CA,US
2400452,"Etna, CA",Town,Etna,CA,US
2400609,"Eureka, CA",Town,Eureka,CA,US
2401080,"Exeter, CA",Town,Exeter,CA,US
2401222,"Fair Oaks, CA",Town,Fair Oaks,CA,US
2402872,"Felton, CA",Town,Felton,CA,US
2403061,"Ferndale, CA",Town,Ferndale,CA,US
2403380,"Fillmore, CA",Town,Fillmore,CA,US
2403507,"Firebaugh, CA",Town,Firebaugh,CA,US
2405451,"Forestville, CA",Town,Forestville,CA,US
2406170,"Foster City, CA",Town,Foster City,CA,US
2407115,"Frazier Park, CA",Town,Frazier Park,CA,US
2407263,"Freedom, CA",Town,Freedom,CA,US
2407425,"French Camp, CA",Town,French Camp,CA,US
2408707,"Garberville, CA",Town,Garberville,CA,US
2410785,"Glen Ellen, CA",Town,Glen Ellen,CA,US
2411955,"Gonzales, CA",Town,Gonzales,CA,US
2413320,"Graton, CA",Town,Graton,CA,US
2413764,"Greenbrae, CA",Town,Greenbrae,CA,US
2414080,"Green Valley Lake, CA",Town,Green Valley Lake,CA,US
2414296,"Greenfield, CA",Town,Greenfield,CA,US
2414675,"Greenwood, CA",Town,Greenwood,CA,US
2415347,"Grover Beach, CA",Town,Grover Beach,CA,US
2415426,"Gualala, CA",Town,Gualala,CA,US
